1668798742116,-325999,-354877,-409845,-457358,-477025
1668798742128,-454148,-401161,-350258,-325112,-341171
1668798742137,-391748,-446209,-476742,-467348,-420931
1668798742148,-365900,-330306,-331103,-372067,-428831
1668798742157,-469769,-474864,-436799,-379934,-336892
1668798742167,-325582,-355056,-410448,-458491,-478248
1668798742177,-455104,-401152,-350505,-324449,-341300
1668798742188,-392492,-446969,-476489,-466165,-419890
1668798742198,-365311,-329972,-331529,-372059,-429035
1668798742208,-469891,-475291,-437768,-380019,-337467
1668798742217,-326102,-355556,-410955,-458165,-478148
1668798742229,-454854,-400383,-349856,-323960,-341360
1668798742237,-392962,-447196,-477368,-466423,-420290
1668798742247,-365598,-330614,-332466,-371909,-429632
1668798742258,-470472,-474606,-436590,-378977,-337484
1668798742269,-326400,-356446,-411925,-457862,-478009
1668798742278,-454191,-399962,-348192,-322849,-341363
1668798742288,-392329,-446613,-476037,-464218,-418514
1668798742297,-363778,-328571,-330945,-371053,-429014
1668798742308,-469649,-474243,-436070,-378523,-336875
1668798742318,-326538,-357200,-412782,-457741,-477224
1668798742330,-453019,-399078,-349160,-323125,-342315
1668798742339,-394170,-448216,-476878,-463728,-418645
1668798742349,-364685,-330851,-333678,-372582,-431475
1668798742358,-471555,-475416,-436745,-376678,-336147
1668798742369,-326134,-357073,-412762,-456939,-478192
1668798742377,-454121,-399383,-348498,-322164,-341606
1668798742390,-393039,-447941,-476674,-462630,-417129
1668798742397,-362935,-328870,-331593,-371299,-430388
1668798742409,-470533,-474154,-434756,-374780,-334770
1668798742418,-324903,-356502,-411814,-455909,-476362
1668798742431,-452067,-397259,-347527,-320779,-341279
1668798742438,-393794,-446828,-475524,-461107,-415874
1668798742450,-362872,-328809,-332042,-372139,-431642
1668798742458,-471591,-473704,-434664,-375325,-335057
1668798742469,-325793,-358305,-413741,-457720,-476727
1668798742478,-451939,-397688,-347362,-322217,-343458
1668798742488,-395387,-448958,-476949,-462568,-416026
1668798742499,-362863,-329289,-332854,-373366,-431666
1668798742510,-471885,-474767,-434962,-375656,-335069
1668798742519,-326384,-358590,-413689,-457975,-477014
1668798742529,-451464,-396609,-346807,-322106,-342218
1668798742538,-395193,-448787,-476222,-462027,-414645
1668798742548,-361570,-328047,-332227,-373813,-430706
1668798742558,-471286,-473598,-433899,-376279,-334229
1668798742569,-326326,-358675,-414406,-459676,-476300
1668798742578,-450913,-396411,-346962,-323650,-342364
1668798742588,-395885,-449491,-476811,-463862,-414904
1668798742598,-361650,-328739,-333357,-375732,-430910
1668798742608,-471134,-472663,-432975,-375614,-333958
1668798742618,-326469,-358814,-414869,-460180,-476137
1668798742630,-450422,-395976,-347208,-324720,-343379
1668798742638,-396724,-449191,-476714,-463699,-414115
1668798742648,-361365,-328986,-333565,-377500,-432819
1668798742658,-473511,-474517,-433270,-376924,-334164
1668798742669,-327879,-360585,-415959,-462517,-476288
1668798742679,-450764,-396531,-346835,-325079,-343075
1668798742690,-397736,-450666,-476846,-464564,-412389
1668798742698,-360594,-328407,-332604,-377494,-430739
1668798742708,-471842,-473396,-432852,-377909,-332685
1668798742718,-327593,-360633,-416432,-463625,-475757
1668798742729,-451597,-395960,-346275,-325260,-342148
1668798742738,-397904,-450893,-477563,-463938,-410587
1668798742749,-360203,-328810,-334548,-379876,-432247
1668798742758,-473479,-474489,-432314,-376908,-332496
1668798742769,-328461,-362871,-418130,-464477,-475777
1668798742778,-451050,-395610,-345873,-326007,-342745
1668798742789,-398999,-451839,-477652,-464231,-409731
1668798742800,-359691,-327830,-334124,-379763,-432007
1668798742811,-473590,-473781,-432401,-376507,-330983
1668798742821,-327396,-361900,-417248,-463647,-473669
1668798742832,-448953,-394277,-345055,-325219,-342160
1668798742840,-399034,-451347,-477345,-463267,-408614
1668798742849,-359018,-328039,-334271,-379378,-430813
1668798742860,-472142,-472002,-429735,-374585,-329215
1668798742871,-326538,-361278,-417057,-463198,-472382
1668798742879,-448200,-393244,-344835,-324855,-342242
1668798742889,-399312,-451580,-477157,-462916,-408674
1668798742900,-359078,-327607,-335207,-380513,-432131
1668798742911,-473064,-472984,-430599,-374357,-329812
1668798742920,-327063,-362354,-418618,-464736,-474239
1668798742943,-448725,-393440,-344713,-325098,-343208
1668798742950,-399817,-451975,-477429,-462952,-408896
1668798742954,-358624,-327664,-334769,-380429,-432355
1668798742961,-472666,-471841,-429501,-374356,-329754
1668798742973,-328047,-363391,-419018,-465011,-474206
1668798742982,-448534,-393646,-344800,-325807,-344752
1668798742990,-401308,-452682,-477340,-461992,-407746
1668798743001,-357218,-326030,-334384,-381696,-433099
1668798743012,-473630,-472669,-429879,-374247,-330144
1668798743020,-327744,-363671,-419615,-465001,-473633
1668798743032,-446860,-391371,-342745,-324147,-343685
1668798743039,-400697,-452902,-477437,-461561,-407490
1668798743050,-356725,-326629,-333806,-381588,-434505
1668798743060,-474220,-472698,-429353,-373227,-330208
1668798743070,-328230,-364791,-420327,-465659,-475484
1668798743080,-447463,-392227,-343793,-324997,-344982
1668798743091,-401595,-453165,-476895,-460670,-407207
1668798743100,-356836,-326346,-335069,-381396,-434588
1668798743110,-472980,-471170,-428336,-372888,-330298
1668798743119,-327790,-364393,-419964,-464919,-474900
1668798743131,-446266,-390549,-342364,-324193,-345306
1668798743140,-401012,-453257,-476970,-460448,-407326
1668798743150,-355254,-326191,-335048,-382042,-435996
1668798743160,-473404,-471830,-427576,-372127,-331303
1668798743172,-328109,-365484,-420174,-465007,-475164
1668798743181,-445055,-390202,-342730,-325136,-347638
1668798743190,-402358,-454084,-477240,-460801,-408223
1668798743201,-356389,-327058,-335876,-383717,-438280
1668798743211,-474526,-471241,-427481,-372287,-331256
1668798743220,-328256,-365841,-421458,-466677,-476302
1668798743232,-444936,-389545,-342017,-325088,-348637
1668798743241,-403034,-454976,-477527,-460261,-407439
1668798743250,-355159,-326490,-335845,-384158,-438378
1668798743260,-474351,-471296,-427279,-372182,-332159
1668798743270,-329299,-367075,-422854,-466619,-476471
1668798743280,-444883,-389597,-342167,-325127,-348638
1668798743292,-404238,-455407,-478161,-460532,-407609
1668798743301,-355687,-327163,-336558,-385013,-439160
1668798743310,-474963,-471432,-426279,-370968,-330883
1668798743320,-329220,-367872,-423428,-467975,-477057
1668798743331,-445314,-389558,-342451,-326087,-349239
1668798743340,-405011,-456283,-478070,-459886,-406522
1668798743351,-354823,-327045,-337242,-385560,-439237
1668798743360,-474851,-470774,-425446,-370090,-329715
1668798743370,-328320,-366602,-422376,-465750,-473415
1668798743380,-441704,-386782,-339792,-324263,-348362
1668798743390,-403943,-455071,-477063,-459244,-405413
1668798743400,-353735,-325899,-336745,-385530,-439271
1668798743412,-474112,-470264,-424815,-369997,-329789
1668798743420,-328548,-368320,-423710,-467458,-474433
1668798743432,-442321,-386669,-340221,-324948,-348948
1668798743441,-404183,-454614,-475768,-456487,-401926
1668798743452,-351042,-325341,-337082,-385484,-439154
1668798743461,-474091,-469557,-423400,-368428,-328717
1668798743472,-327503,-366402,-422191,-465652,-472703
1668798743480,-441562,-385990,-339242,-323874,-348820
1668798743491,-405119,-455578,-476545,-456597,-402566
1668798743502,-352031,-325816,-337393,-386114,-439330
1668798743510,-474248,-469156,-422430,-366804,-326683
1668798743523,-326958,-367474,-423768,-467071,-474020
1668798743532,-441544,-386509,-339592,-323912,-348430
1668798743541,-404708,-454884,-476077,-456660,-402195
1668798743551,-351214,-325461,-337632,-386517,-439413
1668798743560,-473940,-468282,-421866,-366620,-327161
1668798743571,-327854,-367948,-424305,-467415,-472659
1668798743581,-440276,-385116,-339333,-324752,-349275
1668798743593,-406182,-457385,-478335,-457450,-401905
1668798743601,-351911,-325824,-338401,-387294,-439948
1668798743612,-474482,-469024,-422312,-365901,-326290
1668798743620,-328711,-369726,-425642,-468171,-472976
1668798743632,-440265,-385115,-338990,-324896,-349163
1668798743641,-407097,-457761,-477970,-457166,-400499
1668798743652,-351527,-325914,-338635,-388371,-439811
1668798743661,-474817,-468722,-422344,-367079,-326679
1668798743671,-329084,-370065,-425710,-468118,-471707
1668798743682,-438804,-383247,-337640,-324567,-349741
1668798743691,-408214,-458473,-477539,-455379,-398325
1668798743700,-349666,-324611,-339001,-388749,-439960
1668798743713,-473770,-467772,-420968,-366077,-325589
1668798743720,-329026,-370259,-425594,-467091,-470301
1668798743734,-437336,-383040,-337952,-324893,-349788
1668798743741,-407786,-457819,-476828,-454265,-395995
1668798743751,-347654,-322938,-337564,-387878,-439385
1668798743761,-474223,-467693,-420734,-365909,-325626
1668798743772,-329325,-371042,-425817,-467394,-470142
1668798743780,-437343,-382162,-336632,-324591,-350159
1668798743791,-409223,-459650,-478058,-455383,-397634
1668798743801,-349453,-326002,-340496,-390740,-440835
1668798743812,-474733,-467973,-420660,-366216,-326282
1668798743821,-330267,-372824,-428408,-469764,-471783
1668798743833,-437993,-383121,-338230,-325713,-351413
1668798743842,-409675,-458957,-477895,-454964,-397803
1668798743851,-350267,-325991,-341065,-391406,-442324
1668798743861,-475370,-467896,-420048,-365416,-326143
1668798743872,-329914,-372720,-429217,-470782,-471570
1668798743881,-436717,-382070,-337052,-325704,-351352
1668798743893,-409183,-459296,-477136,-453571,-396276
1668798743901,-347765,-324443,-339816,-390188,-441173
1668798743912,-473868,-466666,-419414,-364392,-326202
1668798743921,-330132,-373922,-429209,-470382,-472372
1668798743932,-436626,-382285,-337532,-325964,-352964
1668798743941,-410478,-459895,-477723,-453655,-397043
1668798743953,-347989,-325463,-341164,-391894,-443079
1668798743961,-474509,-467255,-418612,-364053,-326287
1668798743972,-330350,-374283,-429495,-469940,-471960
1668798743981,-435845,-381472,-337150,-325855,-354752
1668798743992,-411001,-460747,-478200,-453648,-397745
1668798744001,-348019,-326410,-342851,-393813,-445598
1668798744013,-474875,-467295,-418632,-363939,-327588
1668798744021,-330075,-374693,-429746,-470365,-472523
1668798744033,-434780,-380890,-337031,-326349,-355807
1668798744041,-411127,-461400,-478347,-454044,-397899
1668798744052,-346823,-325162,-342108,-393467,-445930
1668798744061,-473953,-466355,-417942,-364029,-328865
1668798744073,-330041,-375234,-430932,-470648,-473682
1668798744082,-434190,-381168,-337354,-327415,-358038
1668798744092,-411861,-461430,-477420,-452113,-397347
1668798744102,-345256,-325362,-342543,-393722,-446714
1668798744112,-473392,-465897,-416933,-362671,-328831
1668798744122,-330613,-376192,-431579,-471340,-474091
1668798744134,-433343,-380764,-337517,-326915,-358006
1668798744145,-410884,-461440,-478109,-452690,-397879,-346339,-325998,-342195,-392645,-445793
1668798744153,-470167,-463831,-416042,-361884,-328146
1668798744162,-329251,-375849,-431235,-470848,-474108
1668798744172,-432590,-380712,-337212,-327258,-358905
1668798744182,-410895,-461535,-477437,-451756,-397136
1668798744194,-343831,-326265,-343860,-395111,-448096
1668798744202,-472952,-465551,-416460,-361709,-328862
1668798744212,-329209,-377411,-432307,-471069,-473438
1668798744222,-430802,-379586,-336236,-326389,-358898
1668798744233,-410580,-462069,-477583,-451406,-397104
1668798744242,-344119,-326344,-344126,-395233,-448380
1668798744254,-471416,-463623,-415082,-361031,-328603
1668798744264,-329507,-377390,-431854,-470103,-472148
1668798744273,-427832,-376795,-335164,-326254,-358949
1668798744285,-411461,-462984,-477555,-450355,-394941
1668798744292,-341165,-324127,-343907,-395370,-448345
1668798744302,-471580,-463858,-414398,-359908,-327230
1668798744314,-328827,-377192,-431972,-470326,-471881
1668798744322,-428294,-377287,-334644,-326044,-359459
1668798744333,-410651,-461485,-476174,-448917,-394265
1668798744342,-340960,-324355,-344159,-395948,-449233
1668798744353,-471731,-463505,-413829,-360236,-327674
1668798744362,-328783,-377793,-432849,-471393,-472678
1668798744374,-427923,-377056,-334815,-326822,-359816
1668798744382,-411901,-463010,-477567,-450001,-395384
1668798744393,-342076,-325413,-345258,-397671,-449816
1668798744402,-472972,-464131,-414294,-360227,-328530
1668798744413,-330384,-379261,-434472,-472074,-472978
1668798744422,-427872,-376515,-334818,-327162,-360768
1668798744434,-412558,-462851,-476909,-448810,-394086
1668798744443,-341733,-325431,-345495,-397557,-449586
1668798744453,-471475,-462351,-412211,-358240,-327042
1668798744462,-329456,-378657,-433863,-471284,-471664
1668798744474,-426768,-376160,-334612,-327815,-362056
1668798744482,-413247,-463484,-477225,-447972,-392975
1668798744494,-340404,-325606,-346511,-398756,-450489
1668798744503,-472522,-462457,-412008,-358847,-328323
1668798744513,-331315,-380762,-435349,-472448,-472482
1668798744522,-426673,-374888,-333294,-326114,-360752
1668798744534,-413265,-463034,-476398,-447672,-391960
1668798744543,-340351,-325212,-346678,-399058,-450809
1668798744554,-472367,-461579,-410995,-357093,-326490
1668798744562,-330762,-380394,-435718,-472052,-471889
1668798744573,-426421,-374234,-333457,-327460,-363270
1668798744582,-415472,-464774,-477413,-447178,-392155
1668798744593,-341209,-325697,-347535,-400636,-453160
1668798744602,-474554,-463100,-412077,-358031,-327325
1668798744614,-332138,-381838,-436882,-473083,-471564
1668798744622,-426435,-375151,-334399,-328325,-363899
1668798744634,-416377,-465026,-477487,-447193,-392076
1668798744644,-341157,-325918,-348127,-400904,-451926
1668798744655,-474449,-461856,-411141,-357420,-327085
1668798744664,-332696,-381890,-436546,-472769,-470963
1668798744676,-425840,-373852,-333547,-328192,-364280
1668798744684,-417338,-465343,-477136,-446702,-390941
1668798744695,-341452,-326346,-348681,-401561,-452699
1668798744703,-475163,-461359,-410139,-357057,-327893
1668798744716,-334618,-383789,-438568,-473513,-470552
1668798744725,-426363,-373174,-332838,-328300,-364683
1668798744735,-419245,-465794,-476786,-445842,-390020
1668798744744,-341317,-325418,-348737,-402355,-453325
1668798744754,-476169,-460661,-409703,-356859,-328321
1668798744764,-336601,-384722,-439481,-473744,-470764
1668798744774,-426417,-372271,-333285,-329037,-365518
1668798744784,-419666,-465347,-476446,-444734,-388958
1668798744796,-342056,-326115,-350167,-403605,-454564
1668798744803,-477104,-460766,-409269,-356313,-327901
1668798744813,-336573,-385226,-439598,-474304,-471133
1668798744823,-426048,-372905,-333612,-329647,-367175
1668798744835,-421809,-466701,-476906,-444674,-389200
1668798744843,-341906,-326317,-350364,-403795,-454468
1668798744857,-476062,-459814,-408001,-355426,-327699
1668798744866,-336760,-385224,-439892,-474146,-470422
1668798744874,-425403,-371379,-332768,-329340,-367397
1668798744885,-422003,-467322,-477106,-444112,-388204
1668798744895,-340759,-325740,-350871,-404305,-454500
1668798744904,-476038,-459683,-407418,-354136,-326518
1668798744915,-336812,-385992,-440615,-474696,-470528
1668798744925,-425288,-371523,-332648,-329757,-367784
1668798744934,-421833,-466351,-475641,-442697,-387448
1668798744944,-339306,-325070,-350509,-403389,-453638
1668798744953,-474215,-457055,-405277,-353119,-325708
1668798744964,-335727,-384672,-439339,-472818,-468553
1668798744976,-423114,-370036,-332122,-329654,-368166
1668798744984,-422521,-467067,-475681,-442277,-386742
1668798744994,-338911,-325202,-350528,-403955,-454685
1668798745004,-475215,-457808,-405505,-353467,-326541
1668798745014,-336661,-386842,-441680,-474170,-469102
1668798745024,-422978,-370019,-332258,-330187,-368854
1668798745036,-422878,-467203,-475757,-442164,-386912
1668798745045,-339993,-326490,-352349,-406288,-456214
1668798745055,-475652,-457632,-405204,-353399,-326613
1668798745064,-337052,-387680,-442195,-474736,-468781
1668798745074,-421883,-369593,-331847,-330625,-370260
1668798745083,-424109,-467789,-475615,-440830,-385326
1668798745095,-337717,-325459,-352475,-406745,-456303
1668798745103,-474877,-456303,-404087,-352921,-326867
1668798745116,-337242,-387938,-442823,-474958,-468694
1668798745125,-420681,-368392,-331474,-330121,-369747
1668798745135,-423126,-468124,-475657,-441228,-385999
1668798745143,-339157,-327268,-354514,-408463,-458010
1668798745155,-475800,-457291,-404504,-353057,-327114
1668798745164,-337674,-389207,-443459,-474807,-468318
1668798745174,-419894,-367896,-331508,-330477,-370875
1668798745184,-423220,-468043,-475497,-439804,-384828
1668798745194,-336839,-325951,-354101,-408652,-457249
1668798745204,-474194,-455912,-403355,-352452,-326752
1668798745215,-337028,-390358,-445131,-476302,-469075
1668798745224,-419864,-368058,-332092,-331719,-371756
1668798745235,-424097,-468771,-475576,-440014,-384403
1668798745244,-336247,-326422,-355418,-409434,-458814
1668798745254,-474650,-456337,-403528,-351893,-326923
1668798745264,-337033,-390194,-445122,-476065,-468441
1668798745276,-417189,-366336,-330991,-331041,-371678
1668798745284,-423041,-468385,-475321,-439444,-383880
1668798745295,-334717,-324845,-354294,-408879,-458037
1668798745304,-472856,-454213,-401442,-350580,-325568
1668798745315,-334643,-388204,-443493,-473746,-466588
1668798745324,-416095,-364763,-330748,-331478,-373112
1668798745337,-424192,-468629,-474451,-438232,-383052
1668798745345,-334858,-325467,-355405,-409955,-458762
1668798745355,-473228,-453654,-400695,-349996,-325147
1668798745365,-336630,-389905,-444437,-474601,-466566
1668798745377,-415952,-364401,-330198,-331765,-373373
1668798745385,-424878,-468311,-474820,-437342,-382076
1668798745396,-333923,-325562,-356576,-411141,-459289
1668798745404,-473741,-453134,-400244,-349435,-325632
1668798745415,-338899,-391063,-445823,-475492,-466448
1668798745424,-415851,-363198,-329540,-331139,-373751
1668798745436,-426081,-468927,-474612,-437601,-381603
1668798745445,-335088,-324821,-356623,-411525,-459392
1668798745456,-474892,-452692,-400475,-349584,-325290
1668798745465,-338791,-390622,-445856,-475055,-465846
1668798745476,-415629,-362643,-329574,-331422,-373502
1668798745486,-426206,-467635,-473614,-436062,-380502
1668798745495,-334773,-325281,-357324,-411838,-459813
1668798745506,-475056,-451821,-399596,-348519,-324772
1668798745516,-339091,-391640,-446810,-476066,-466040
1668798745526,-415761,-362716,-329806,-332006,-375093
1668798745536,-428337,-468509,-473565,-435136,-380068
1668798745546,-334809,-325126,-357821,-412838,-460329
1668798745562,-474652,-450434,-397799,-347412,-325111
1668798745566,-340148,-391796,-446688,-474764,-464962
1668798745577,-414555,-360061,-327800,-331071,-373899
1668798745585,-428211,-468255,-473581,-434549,-379329
1668798745596,-334697,-324232,-357436,-412331,-459918
1668798745606,-475119,-449191,-396780,-347388,-325536
1668798745616,-342352,-392625,-448767,-476802,-465325
1668798745625,-415453,-361070,-329812,-333179,-376734
1668798745638,-430655,-469269,-473916,-434591,-379546
1668798745645,-335694,-325176,-360107,-414844,-461733
1668798745656,-476933,-448551,-396883,-347129,-325334
1668798745666,-343377,-392653,-448177,-475540,-463907
1668798745675,-414899,-359240,-328725,-332779,-376479
1668798745685,-431637,-468288,-473076,-432943,-377940
1668798745697,-335810,-324678,-359144,-414435,-461005
1668798745705,-475818,-447082,-395495,-346078,-325148
1668798745716,-343554,-392957,-449256,-476073,-463388
1668798745726,-414389,-357694,-328110,-332883,-376802
1668798745736,-431959,-467617,-472958,-432853,-377768
1668798745747,-335400,-323737,-360060,-415825,-463440
1668798745757,-477702,-446937,-395124,-345427,-324435
1668798745765,-343980,-393162,-449083,-475692,-463174
1668798745776,-413948,-357212,-328432,-333201,-377681
1668798745785,-432783,-467750,-472313,-431686,-376329
1668798745796,-334790,-323945,-361162,-416703,-462288
1668798745805,-476496,-446173,-394942,-345993,-325562
1668798745817,-344936,-394283,-449812,-476008,-463251
1668798745825,-412926,-356604,-328196,-333917,-378991
1668798745837,-434066,-468522,-473024,-431450,-376424
1668798745845,-334280,-323292,-360725,-415888,-461834
1668798745856,-475558,-443947,-393030,-344112,-324553
1668798745865,-344940,-394706,-450642,-476509,-462558
1668798745877,-412528,-355751,-327727,-333472,-379015
1668798745885,-433736,-467836,-470963,-429966,-375109
1668798745896,-333963,-323387,-361781,-416854,-462804
1668798745905,-476250,-444191,-393066,-344291,-324804
1668798745916,-345444,-394622,-450908,-476314,-462481
1668798745926,-412329,-355484,-328867,-335307,-380182
1668798745938,-435180,-467961,-472130,-430630,-375046
1668798745947,-334375,-324447,-363013,-417934,-463855
1668798745957,-476201,-443514,-392000,-343357,-323878
1668798745967,-344537,-394172,-451509,-476851,-462032
1668798745977,-410911,-353687,-327043,-333548,-379274
1668798745985,-433723,-466376,-470007,-428420,-372796
1668798745997,-332386,-322113,-362509,-417781,-462927
1668798746006,-475485,-442372,-391303,-343198,-324522
1668798746016,-346335,-395500,-451148,-475613,-461117
1668798746026,-410134,-353128,-326552,-334375,-380953
1668798746037,-436357,-468869,-471428,-428779,-374242
1668798746046,-333679,-324599,-364064,-420095,-464994
1668798746057,-476678,-443042,-391739,-343691,-325788
1668798746066,-348606,-398751,-453719,-477723,-461292
1668798746076,-410249,-353392,-327083,-335346,-382439
1668798746086,-437370,-469717,-471535,-428607,-373309
1668798746096,-333480,-326050,-366268,-421422,-466411
1668798746106,-477256,-443408,-391634,-343703,-325646
1668798746117,-348884,-399282,-453891,-477292,-460388
1668798746126,-408963,-353040,-327159,-335423,-381822
1668798746137,-437144,-469653,-470428,-427104,-372316
1668798746146,-332498,-324941,-364981,-420535,-464402
1668798746156,-475307,-441144,-389304,-341860,-324425
1668798746166,-348172,-398969,-452898,-475739,-458716
1668798746177,-407661,-352482,-326422,-335713,-383741
1668798746186,-438963,-471526,-471031,-427031,-371710
1668798746196,-332167,-325674,-365054,-420561,-464995
1668798746206,-475815,-441865,-389041,-341849,-325621
1668798746216,-349868,-401486,-454913,-477112,-459165
1668798746226,-407641,-353030,-327467,-337699,-384815
1668798746238,-439445,-471801,-470543,-426450,-371159
1668798746246,-332267,-327394,-366944,-421763,-465612
1668798746256,-475441,-442355,-388956,-342575,-325696
1668798746266,-350329,-402507,-454606,-477125,-458778
1668798746276,-407005,-352818,-326619,-336733,-384964
1668798746286,-440223,-472865,-470624,-426119,-370950
1668798746297,-332242,-328583,-367725,-422528,-466252
1668798746306,-475803,-442149,-387887,-341177,-325182
1668798746316,-351372,-404930,-456680,-478414,-459767
1668798746326,-407452,-354569,-328065,-338741,-386163
1668798746337,-440961,-473806,-470564,-425722,-370669
1668798746346,-332235,-328865,-368161,-423679,-466868
1668798746358,-475808,-441719,-387611,-341960,-326440
1668798746366,-352674,-405443,-456398,-477730,-458252
1668798746377,-405664,-352666,-326824,-338384,-386301
1668798746386,-440715,-472755,-469043,-424030,-369111
1668798746397,-331291,-328349,-368987,-424288,-467439
1668798746406,-476162,-441547,-386803,-340359,-325270
1668798746418,-351847,-405101,-456239,-477436,-457075
1668798746427,-404591,-352136,-326559,-338350,-386888
1668798746437,-441938,-473184,-469359,-423759,-368604
1668798746447,-331033,-328468,-368998,-424376,-466769
1668798746457,-474940,-440325,-386401,-340604,-325616
1668798746467,-352381,-405779,-456921,-477209,-456785
1668798746478,-403731,-350942,-325833,-337947,-387156
1668798746486,-441750,-472934,-468087,-422059,-367222
1668798746497,-330517,-328469,-369850,-425976,-468263
1668798746507,-475452,-439180,-384575,-339396,-326111
1668798746518,-353456,-407038,-457796,-477628,-456381
1668798746527,-403361,-350904,-326290,-339672,-388733
1668798746539,-442734,-473032,-468057,-421908,-366848
1668798746547,-330605,-329268,-371589,-426875,-468972
1668798746557,-475394,-438517,-384875,-340002,-326799
1668798746567,-354802,-407651,-458282,-477695,-456152
1668798746577,-403130,-350174,-326848,-340861,-390386
1668798746587,-444429,-473824,-468572,-422366,-367130
1668798746598,-331178,-329360,-371667,-427310,-468637
1668798746607,-474939,-437503,-383905,-338733,-325598
1668798746618,-353948,-407208,-458516,-477550,-455342
1668798746627,-402003,-348810,-327062,-341861,-391377
1668798746638,-445325,-474211,-468621,-422150,-367536
1668798746647,-331370,-329241,-372753,-428242,-469353
1668798746659,-474857,-435455,-382259,-338388,-325792
1668798746667,-354706,-407030,-458736,-477933,-454763
1668798746678,-400889,-347227,-325879,-341627,-392003
1668798746687,-445497,-473008,-467953,-421087,-366251
1668798746698,-331191,-329255,-373588,-428951,-469438
1668798746707,-474596,-434975,-382212,-338035,-326118
1668798746719,-355597,-407786,-458943,-477528,-453949
1668798746728,-400500,-347516,-326422,-342076,-392366
1668798746738,-445663,-472463,-466319,-419471,-364930
1668798746747,-330454,-329654,-374649,-429988,-470378
1668798746758,-475338,-434989,-382544,-339419,-327326
1668798746767,-357322,-408923,-460721,-478466,-453955
1668798746779,-400584,-346771,-326386,-342724,-392906
1668798746788,-446508,-472321,-466349,-418898,-364699
1668798746798,-329936,-328738,-374523,-430349,-470218
1668798746808,-475163,-433283,-381350,-338131,-326892
1668798746818,-357679,-409012,-460313,-478106,-453447
1668798746828,-399648,-345481,-325922,-343366,-393756
1668798746840,-447288,-472562,-466020,-418643,-364154
1668798746848,-330364,-329121,-375547,-431257,-470575
1668798746858,-473809,-431511,-379610,-336515,-325673
1668798746868,-357509,-408865,-460450,-478343,-452500
1668798746878,-398782,-344882,-325174,-343064,-393320
1668798746888,-446738,-472300,-464882,-417249,-363094
1668798746899,-329678,-329273,-374844,-430840,-470540
1668798746908,-473387,-431609,-379865,-337031,-326753
1668798746918,-358530,-410211,-460138,-477209,-451502
1668798746928,-397540,-344054,-324937,-343530,-395013
1668798746939,-447328,-471242,-463480,-415581,-361055
1668798746948,-328437,-329013,-375097,-431276,-469918
1668798746960,-472177,-430538,-377590,-335376,-325932
1668798746968,-358224,-410846,-459893,-476342,-449613
1668798746978,-395253,-343682,-323900,-343207,-394802
1668798746988,-447789,-472833,-463255,-414865,-360716
1668798746998,-328188,-330332,-375955,-432174,-470488
1668798747008,-472824,-430219,-376543,-334821,-326247
1668798747020,-359062,-412343,-460271,-476557,-449386
1668798747028,-395017,-343325,-324020,-344158,-395858
1668798747039,-448320,-473355,-461135,-413265,-359806
1668798747048,-327561,-330905,-376154,-432913,-470653
1668798747059,-471929,-431022,-375565,-334890,-326366
1668798747068,-359579,-413904,-460483,-477237,-449667
1668798747080,-395033,-345043,-323877,-344874,-396977
1668798747088,-449630,-475542,-461651,-413675,-359921
1668798747099,-328351,-333408,-377424,-434985,-472414
1668798747108,-472953,-431394,-374965,-336163,-328360
1668798747119,-361442,-416163,-460882,-477532,-449165
1668798747128,-395083,-346851,-324899,-346937,-398986
1668798747140,-450422,-476917,-461395,-413917,-359717
1668798747148,-328109,-334292,-377460,-435185,-471986
1668798747159,-472046,-430608,-372943,-334822,-327939
1668798747168,-362197,-417552,-460731,-477380,-448447
1668798747180,-393818,-345939,-323351,-346990,-399193
1668798747190,-451335,-476492,-459988,-412849,-358668
1668798747200,-327111,-333467,-376694,-434473,-471526
1668798747209,-471265,-429930,-371482,-334033,-327149
1668798747220,-361683,-417408,-459718,-477144,-448227
1668798747230,-393278,-345318,-322834,-347343,-400325
1668798747241,-452702,-477822,-460054,-412393,-359289
1668798747250,-328602,-335649,-378554,-436697,-472771
1668798747261,-471612,-429899,-371916,-334588,-328400
1668798747270,-363970,-419115,-461312,-477766,-448292
1668798747280,-392928,-344617,-322682,-348864,-401448
1668798747290,-453165,-477591,-459070,-412483,-358214
1668798747300,-328026,-335914,-378104,-437137,-473947
1668798747310,-472129,-429667,-370247,-333918,-328412
1668798747321,-363854,-419149,-460224,-476927,-446768
1668798747330,-392122,-344279,-322233,-349066,-402053
1668798747342,-453293,-477073,-457855,-410989,-357607
1668798747349,-327847,-335766,-379168,-438111,-473692
1668798747359,-471704,-428633,-370046,-334741,-329427
1668798747369,-365524,-420796,-462166,-477758,-446760
1668798747381,-391440,-343691,-321795,-349031,-402401
1668798747390,-453258,-476955,-457381,-410193,-357185
1668798747400,-327722,-336248,-379622,-438067,-473308
1668798747411,-470885,-427715,-369985,-333715,-329264
1668798747421,-365764,-421144,-462064,-475883,-445140
1668798747430,-390750,-343553,-322944,-350242,-403406
1668798747441,-454960,-478324,-457991,-410438,-357448
1668798747451,-328496,-337343,-382253,-440325,-475190
1668798747459,-472084,-428057,-370122,-334397,-330223
1668798747469,-368034,-423870,-464778,-478268,-445996
1668798747480,-390195,-342989,-323229,-351043,-404090
1668798747491,-454185,-477230,-457652,-408656,-355968
